ModelFamily	ModelSize	ModelSeed	ModelStep	CorrelatingVariable	PearsonR	SpearmanRho
pythia	14m	seed1	16000	OpenWebText_2gram	0.8345722373398412	0.8453649118557943
pythia	14m	seed1	16000	OpenWebText_1gram	0.7238588212970026	0.732001547797916
pythia	160m	seed7	128	Pile_5gram	0.5562233502007852	0.5481809022205963
pythia	160m	seed7	128	Pile_4gram	0.6074483836795568	0.6100503021337986
pythia	160m	seed7	128	Pile_3gram	0.7029980071489335	0.7063962058835512
pythia	160m	seed7	128	Pile_2gram	0.8316879543951793	0.8318948230129528
pythia	160m	seed7	128	Pile_1gram	0.9457974644922934	0.9652786621089743
pythia	160m	seed7	128	wcd_cc	0.6876355581741403	0.688536777201368
pythia	160m	seed7	128	ucd_cc	0.6995086006256248	0.7020763471974806
pythia	160m	seed7	128	wcd_wiki	0.3899903971106425	0.3540874540109071
pythia	160m	seed7	128	ucd_wiki	0.37085902196607956	0.33729578849361147
pythia	160m	seed7	128	OpenWebText_5gram	0.6007509134369268	0.5966496567142456
pythia	160m	seed7	128	OpenWebText_4gram	0.6281295022204737	0.6303718815018301
pythia	160m	seed7	128	OpenWebText_3gram	0.6989436671435714	0.7071230706048814
pythia	160m	seed7	128	OpenWebText_2gram	0.8234806427830251	0.8278698877538393
pythia	160m	seed7	128	OpenWebText_1gram	0.9361393311841143	0.954556110693386
pythia	70m	seed8	1000	Pile_5gram	0.717444342029021	0.707478121265823
pythia	70m	seed8	1000	Pile_4gram	0.7662275638950097	0.7700299387984705
pythia	70m	seed8	1000	Pile_3gram	0.8308721954967784	0.8391104239316839
pythia	70m	seed8	1000	Pile_2gram	0.8588125298685557	0.8663505584960643
pythia	70m	seed8	1000	Pile_1gram	0.7414089944869621	0.7490656113542522
pythia	70m	seed8	1000	wcd_cc	0.6285965663321138	0.6512761755411194
pythia	70m	seed8	1000	ucd_cc	0.6188770210941839	0.643062974917526
pythia	70m	seed8	1000	wcd_wiki	0.47059429740632547	0.4704319766875956
pythia	70m	seed8	1000	ucd_wiki	0.43791730317220146	0.4355845009147946
pythia	70m	seed8	1000	OpenWebText_5gram	0.75032472556232	0.7427345059489944
pythia	70m	seed8	1000	OpenWebText_4gram	0.7766678197706597	0.7770465243592627
pythia	70m	seed8	1000	OpenWebText_3gram	0.8244410800791366	0.8338532072143695
pythia	70m	seed8	1000	OpenWebText_2gram	0.8532501744682103	0.8618829093942268
pythia	70m	seed8	1000	OpenWebText_1gram	0.7393263411707143	0.7469812694644331
pythia	14m	seed1	1	Pile_5gram	-0.005390557111917581	-0.004744664084457469
pythia	14m	seed1	1	Pile_4gram	-0.0066459467974604525	-0.005263687080554953
pythia	14m	seed1	1	Pile_3gram	-0.003506987703573869	-0.00015792304173547318
pythia	14m	seed1	1	Pile_2gram	-0.0018999698494554453	0.0011210932699166362
pythia	14m	seed1	1	Pile_1gram	0.005379468648796004	0.006133234385077106
pythia	14m	seed1	1	wcd_cc	0.011216560685719823	0.01319091792298814
pythia	14m	seed1	1	ucd_cc	0.013969611619889065	0.015985370673284465
pythia	14m	seed1	1	wcd_wiki	0.003711282292213153	0.0025278987730869666
pythia	14m	seed1	1	ucd_wiki	0.004298304622568261	0.0032703367145905304
pythia	14m	seed1	1	OpenWebText_5gram	-0.00646383323577075	-0.005650479518883856
pythia	14m	seed1	1	OpenWebText_4gram	-0.007361423658665945	-0.006642185722190773
pythia	14m	seed1	1	OpenWebText_3gram	-0.0045152562202028425	-0.001797800538914789
pythia	14m	seed1	1	OpenWebText_2gram	-0.0034901673983306486	-0.0004244241956587002
pythia	14m	seed1	1	OpenWebText_1gram	0.003783425145953713	0.0042752559784532285
pythia	410m	seed9	2	Pile_5gram	-0.004498034528384957	0.0001497159401716348
pythia	410m	seed9	2	Pile_4gram	-0.006726268564727245	-0.002765974473293502
pythia	410m	seed9	2	Pile_3gram	-0.00420783071031442	-0.001430527118862375
pythia	410m	seed9	2	Pile_2gram	-0.0001368502181164741	-0.0011425883238994413
pythia	410m	seed9	2	Pile_1gram	-0.001806412219837556	-0.002092305301630464
pythia	410m	seed9	2	wcd_cc	0.023097569498665177	0.009381022736482243
pythia	410m	seed9	2	ucd_cc	0.027688963844451946	0.010894062387195095
pythia	410m	seed9	2	wcd_wiki	0.0033471945010127113	-0.003600270518794046
pythia	410m	seed9	2	ucd_wiki	-0.007214130072585474	-0.012286330187191037
pythia	410m	seed9	2	OpenWebText_5gram	-0.004166366012606497	-0.00040386551823560373
pythia	410m	seed9	2	OpenWebText_4gram	-0.005722938369751765	-0.0014929685886779633
pythia	410m	seed9	2	OpenWebText_3gram	-0.005149614348107201	-0.0022373284105747806
pythia	410m	seed9	2	OpenWebText_2gram	-0.0024748925499099264	-0.002686712446032509
pythia	410m	seed9	2	OpenWebText_1gram	-0.005059332593542473	-0.00967874350966243
pythia	70m	seed9	0	Pile_5gram	0.006289394873261278	0.013739807371689637
pythia	70m	seed9	0	Pile_4gram	0.003756606641452668	0.01040219344655595
pythia	70m	seed9	0	Pile_3gram	-0.0011009845058841416	0.0023124003989727984
pythia	70m	seed9	0	Pile_2gram	-0.0017520499033024195	-0.0010439441330775646
pythia	70m	seed9	0	Pile_1gram	-0.0031605005532474306	-0.004515719060974274
pythia	70m	seed9	0	wcd_cc	-0.014461410909013152	-0.013554291585051437
pythia	70m	seed9	0	ucd_cc	-0.012380233457538244	-0.013783008320100725
pythia	70m	seed9	0	wcd_wiki	-0.018560297043899436	-0.006674660577005422
pythia	70m	seed9	0	ucd_wiki	-0.017053252523222085	-0.009799468296825155
pythia	70m	seed9	0	OpenWebText_5gram	0.0029066006302681242	0.00886740489824634
pythia	70m	seed9	0	OpenWebText_4gram	0.0016666683907523776	0.00857457962403668
pythia	70m	seed9	0	OpenWebText_3gram	-0.0003570144261461156	0.0041105759734923345
pythia	70m	seed9	0	OpenWebText_2gram	-0.0015462329578053143	0.0003132806356238096
pythia	70m	seed9	0	OpenWebText_1gram	-0.0048714402455267035	-0.0009757949142312121
pythia	31m	seed4	4000	Pile_5gram	0.7343927265212412	0.7262107213033926
pythia	31m	seed4	4000	Pile_4gram	0.7810647422511913	0.7869368014508703
pythia	31m	seed4	4000	Pile_3gram	0.8345572340348275	0.8441324125010162
pythia	31m	seed4	4000	Pile_2gram	0.8355317494437965	0.8445853122838095
pythia	31m	seed4	4000	Pile_1gram	0.7059630794379801	0.7145617724003123
pythia	31m	seed4	4000	wcd_cc	0.6180892672813445	0.6384662800970061
pythia	31m	seed4	4000	ucd_cc	0.6068623476755206	0.6287875999356759
pythia	31m	seed4	4000	wcd_wiki	0.4978275260624606	0.4981390909291064
pythia	31m	seed4	4000	ucd_wiki	0.46608308171552965	0.4639518953396541
pythia	31m	seed4	4000	OpenWebText_5gram	0.7598552795868826	0.7554885222107144
pythia	31m	seed4	4000	OpenWebText_4gram	0.7844844121212486	0.7885707662200698
pythia	31m	seed4	4000	OpenWebText_3gram	0.8244509464328674	0.8368229168340365
pythia	31m	seed4	4000	OpenWebText_2gram	0.8283183156759837	0.8395661970515945
pythia	31m	seed4	4000	OpenWebText_1gram	0.7014152876394381	0.7108561433485002
pythia	70m	seed1	0	Pile_5gram	-0.047996948381127114	-0.051716352731936185
pythia	70m	seed1	0	Pile_4gram	-0.052700184876832104	-0.05748027966299154
pythia	70m	seed1	0	Pile_3gram	-0.05956099103031668	-0.06376328860213833
pythia	70m	seed1	0	Pile_2gram	-0.06899956606694858	-0.07088043089819139
pythia	70m	seed1	0	Pile_1gram	-0.08649093478563898	-0.079116232235296
pythia	70m	seed1	0	wcd_cc	-0.05025169682565674	-0.050975547535238454
pythia	70m	seed1	0	ucd_cc	-0.05527473405986159	-0.0544533669758986
pythia	70m	seed1	0	wcd_wiki	-0.008562154495625194	-0.009313113996346043
pythia	70m	seed1	0	ucd_wiki	-0.009604672263455018	-0.009828934783350738
pythia	70m	seed1	0	OpenWebText_5gram	-0.049080787488877266	-0.05161157562029326
pythia	70m	seed1	0	OpenWebText_4gram	-0.05065113998293991	-0.05435709826636773
pythia	70m	seed1	0	OpenWebText_3gram	-0.05893476117026236	-0.06345104080710427
pythia	70m	seed1	0	OpenWebText_2gram	-0.06777926411514901	-0.06936124879877018
pythia	70m	seed1	0	OpenWebText_1gram	-0.08564781751236412	-0.08707752250334608
pythia	70m	seed4	16000	Pile_5gram	0.7539856763330475	0.7501231430459261
pythia	70m	seed4	16000	Pile_4gram	0.7920239497689684	0.7995101641512891
pythia	70m	seed4	16000	Pile_3gram	0.819236386284289	0.8267008896515828
pythia	70m	seed4	16000	Pile_2gram	0.7802463630658163	0.7868025537484664
pythia	70m	seed4	16000	Pile_1gram	0.634344209579986	0.6429218953850341
pythia	70m	seed4	16000	wcd_cc	0.5719355941411651	0.589691029002129
pythia	70m	seed4	16000	ucd_cc	0.5618035027703355	0.58114738889268
pythia	70m	seed4	16000	wcd_wiki	0.47669118369211505	0.4754285425307002
pythia	70m	seed4	16000	ucd_wiki	0.450445796571224	0.4454316974937519
pythia	70m	seed4	16000	OpenWebText_5gram	0.7699102468256106	0.7699550119067636
pythia	70m	seed4	16000	OpenWebText_4gram	0.7894768755742817	0.796508621156669
pythia	70m	seed4	16000	OpenWebText_3gram	0.8100296991858518	0.8208693419779197
pythia	70m	seed4	16000	OpenWebText_2gram	0.7768786237292377	0.7848093679587759
pythia	70m	seed4	16000	OpenWebText_1gram	0.6326553555797195	0.6412176610533776
pythia	70m	seed5	16	Pile_5gram	0.2853841988002526	0.2726960177927902
pythia	70m	seed5	16	Pile_4gram	0.3137325863784533	0.30825547260624525
pythia	70m	seed5	16	Pile_3gram	0.36782929811843174	0.3561189207281225
pythia	70m	seed5	16	Pile_2gram	0.4329627991523972	0.403041247614807
pythia	70m	seed5	16	Pile_1gram	0.5280563889934525	0.4731481414157125
pythia	70m	seed5	16	wcd_cc	0.40633080236426206	0.33260995453447423
pythia	70m	seed5	16	ucd_cc	0.41892582220192703	0.34313774790389306
pythia	70m	seed5	16	wcd_wiki	0.2937299061929123	0.21797531729427916
pythia	70m	seed5	16	ucd_wiki	0.27930187419579405	0.2117057645252796
pythia	70m	seed5	16	OpenWebText_5gram	0.305788931972507	0.29060687603102375
pythia	70m	seed5	16	OpenWebText_4gram	0.3196460231091678	0.31143518000437104
pythia	70m	seed5	16	OpenWebText_3gram	0.36135535356532883	0.35429782403299365
pythia	70m	seed5	16	OpenWebText_2gram	0.42716489123075513	0.40179510685537045
pythia	70m	seed5	16	OpenWebText_1gram	0.5184003135938483	0.4714345083144754
pythia	70m	seed5	128	Pile_5gram	0.551640823960416	0.5431261201077332
pythia	70m	seed5	128	Pile_4gram	0.6030314413008839	0.6053454436937247
pythia	70m	seed5	128	Pile_3gram	0.6980121050645771	0.7019618663115436
pythia	70m	seed5	128	Pile_2gram	0.8251156512535206	0.8260624366870074
pythia	70m	seed5	128	Pile_1gram	0.9475826675518649	0.9701610913006402
pythia	70m	seed5	128	wcd_cc	0.6853857620245627	0.6899815012022608
pythia	70m	seed5	128	ucd_cc	0.696724646007805	0.7042425615725958
pythia	70m	seed5	128	wcd_wiki	0.3941068814179791	0.3571134855272086
pythia	70m	seed5	128	ucd_wiki	0.37371260248819144	0.3401416273364012
pythia	70m	seed5	128	OpenWebText_5gram	0.5966119446013909	0.5920144458136684
pythia	70m	seed5	128	OpenWebText_4gram	0.6240106957583903	0.6258829911961311
pythia	70m	seed5	128	OpenWebText_3gram	0.6949196069599585	0.7036277381656698
pythia	70m	seed5	128	OpenWebText_2gram	0.8183491369340362	0.8236416227263127
pythia	70m	seed5	128	OpenWebText_1gram	0.9388319387364344	0.9614964206172782
pythia	160m	seed6	4	Pile_5gram	0.12301079388990664	0.1181492131827102
pythia	160m	seed6	4	Pile_4gram	0.1343246758641705	0.1326195265372263
pythia	160m	seed6	4	Pile_3gram	0.15799224961937128	0.1554908395232875
pythia	160m	seed6	4	Pile_2gram	0.18963872652919447	0.17894448147961742
pythia	160m	seed6	4	Pile_1gram	0.23618037024765254	0.2150535634685491
pythia	160m	seed6	4	wcd_cc	0.18403252155661487	0.15186076502421583
pythia	160m	seed6	4	ucd_cc	0.19236733329068587	0.1568798834322953
pythia	160m	seed6	4	wcd_wiki	0.1499464893699523	0.12326909927078158
pythia	160m	seed6	4	ucd_wiki	0.14067587224586403	0.11625157584187372
pythia	160m	seed6	4	OpenWebText_5gram	0.1290121795731613	0.12412932813248356
pythia	160m	seed6	4	OpenWebText_4gram	0.13559750082628605	0.13324362115521532
pythia	160m	seed6	4	OpenWebText_3gram	0.15406717464211028	0.15301504989754947
pythia	160m	seed6	4	OpenWebText_2gram	0.1862727631834287	0.1776814386464895
pythia	160m	seed6	4	OpenWebText_1gram	0.2316428373155995	0.21564110230465636
pythia	2_8b	seed1234	0	Pile_5gram	-0.011526961452265876	-0.01850028775647482
pythia	2_8b	seed1234	0	Pile_4gram	-0.011433317611373233	-0.017063940839646997
pythia	2_8b	seed1234	0	Pile_3gram	-0.010234472172461219	-0.009176173070099563
pythia	2_8b	seed1234	0	Pile_2gram	-0.0012226279327759448	0.002191089939048009
pythia	2_8b	seed1234	0	Pile_1gram	0.016821522643447218	0.012653114278107674
pythia	2_8b	seed1234	0	wcd_cc	0.017902277625228617	0.019700256466671874
pythia	2_8b	seed1234	0	ucd_cc	0.02480870105606206	0.024811430807826235
pythia	2_8b	seed1234	0	wcd_wiki	-0.0029833023722164813	-0.009228111148432529
pythia	2_8b	seed1234	0	ucd_wiki	-0.006794932266564963	-0.012292749427295597
pythia	2_8b	seed1234	0	OpenWebText_5gram	-0.009755732308636533	-0.013001881424319926
pythia	2_8b	seed1234	0	OpenWebText_4gram	-0.009282086026050353	-0.013378025839318637
pythia	2_8b	seed1234	0	OpenWebText_3gram	-0.008454426128745144	-0.007813771869722997
pythia	2_8b	seed1234	0	OpenWebText_2gram	-0.0006806906634205258	0.002271816761015309
pythia	2_8b	seed1234	0	OpenWebText_1gram	0.020721797086033306	0.01166175981578799
pythia	160m	seed4	32000	Pile_5gram	0.7607944345882524	0.7611552225740549
pythia	160m	seed4	32000	Pile_4gram	0.7912720839284901	0.8009250179507421
pythia	160m	seed4	32000	Pile_3gram	0.7995356526360058	0.805408470227617
pythia	160m	seed4	32000	Pile_2gram	0.73795884946771	0.7420705979437575
pythia	160m	seed4	32000	Pile_1gram	0.5815254846445042	0.5871134404788628
pythia	160m	seed4	32000	wcd_cc	0.5317770746330309	0.5436364129862213
pythia	160m	seed4	32000	ucd_cc	0.5225875156105751	0.5351827322557382
pythia	160m	seed4	32000	wcd_wiki	0.45554025007457044	0.451748100987661
pythia	160m	seed4	32000	ucd_wiki	0.43373413502416985	0.4260657094162938
pythia	160m	seed4	32000	OpenWebText_5gram	0.7642599010029749	0.76876379778411
pythia	160m	seed4	32000	OpenWebText_4gram	0.7794572639414691	0.7899343162118777
pythia	160m	seed4	32000	OpenWebText_3gram	0.7871807354392538	0.7975795923514967
pythia	160m	seed4	32000	OpenWebText_2gram	0.7339094260634876	0.7395735919997998
pythia	160m	seed4	32000	OpenWebText_1gram	0.5786180614607793	0.5847221914233071
pythia	160m	seed8	128000	Pile_5gram	0.759743991124191	0.7626726332927141
pythia	160m	seed8	128000	Pile_4gram	0.7884817148478195	0.8002540573856567
pythia	160m	seed8	128000	Pile_3gram	0.7934375705541873	0.8007571295379092
pythia	160m	seed8	128000	Pile_2gram	0.7269517286626104	0.7326406840911576
pythia	160m	seed8	128000	Pile_1gram	0.5658860836422671	0.5722173910540997
pythia	160m	seed8	128000	wcd_cc	0.5200737549513432	0.532615470606922
pythia	160m	seed8	128000	ucd_cc	0.5103518823043873	0.5230702975345407
pythia	160m	seed8	128000	wcd_wiki	0.4488886752467082	0.4469541334543451
pythia	160m	seed8	128000	ucd_wiki	0.426530663681545	0.41984644933953436
pythia	160m	seed8	128000	OpenWebText_5gram	0.7598004634853318	0.7675382424111876
pythia	160m	seed8	128000	OpenWebText_4gram	0.7744928008392008	0.7879607965428209
pythia	160m	seed8	128000	OpenWebText_3gram	0.7803602251368358	0.792900172471755
pythia	160m	seed8	128000	OpenWebText_2gram	0.7232076238710149	0.7304406138649879
pythia	160m	seed8	128000	OpenWebText_1gram	0.5634645952392338	0.5702235318448744
pythia	410m	seed4	64000	Pile_5gram	0.7546254896473801	0.7592271950837447
pythia	410m	seed4	64000	Pile_4gram	0.7790063623720667	0.7902699313414515
pythia	410m	seed4	64000	Pile_3gram	0.7741948732636449	0.7788040244686648
pythia	410m	seed4	64000	Pile_2gram	0.6976791718541548	0.6995319803621675
pythia	410m	seed4	64000	Pile_1gram	0.5345402739586035	0.5370474249559287
pythia	410m	seed4	64000	wcd_cc	0.4967987579289917	0.504472174935943
pythia	410m	seed4	64000	ucd_cc	0.4883415980482858	0.49606613592760407
pythia	410m	seed4	64000	wcd_wiki	0.4352573058962402	0.43060991239966895
pythia	410m	seed4	64000	ucd_wiki	0.4166040055329877	0.4067695369716432
pythia	410m	seed4	64000	OpenWebText_5gram	0.7490041816610051	0.7571989273128169
pythia	410m	seed4	64000	OpenWebText_4gram	0.7616065074683889	0.7745485449921707
pythia	410m	seed4	64000	OpenWebText_3gram	0.7614968237023161	0.7712799921053975
pythia	410m	seed4	64000	OpenWebText_2gram	0.6952304257252925	0.6984290889602647
pythia	410m	seed4	64000	OpenWebText_1gram	0.5323572109511139	0.5354601369526868
pythia	14m	seed8	512	Pile_5gram	0.5941061410677106	0.5782357584880099
pythia	14m	seed8	512	Pile_4gram	0.644085736432253	0.639759268763437
pythia	14m	seed8	512	Pile_3gram	0.7344488241388266	0.7349540592731753
pythia	14m	seed8	512	Pile_2gram	0.864735280822301	0.8641450781250775
pythia	14m	seed8	512	Pile_1gram	0.9149804508661827	0.9169998835631138
pythia	14m	seed8	512	wcd_cc	0.682523496093975	0.6903578287495399
pythia	14m	seed8	512	ucd_cc	0.6879809556058765	0.6979019052267335
pythia	14m	seed8	512	wcd_wiki	0.39692303569624277	0.38318454412285513
pythia	14m	seed8	512	ucd_wiki	0.3747218403620644	0.36138895334852317
pythia	14m	seed8	512	OpenWebText_5gram	0.6395026965130924	0.6268519900294732
pythia	14m	seed8	512	OpenWebText_4gram	0.6660459679174354	0.6591999996455954
pythia	14m	seed8	512	OpenWebText_3gram	0.7313341635699064	0.7331234217657652
pythia	14m	seed8	512	OpenWebText_2gram	0.8528352468536451	0.8545687244551405
pythia	14m	seed8	512	OpenWebText_1gram	0.9029963670023062	0.9025711953267416
pythia	410m	seed7	4	Pile_5gram	0.1623927471578864	0.17332131163677056
pythia	410m	seed7	4	Pile_4gram	0.17859820965177156	0.1953592847663044
pythia	410m	seed7	4	Pile_3gram	0.2097302286998212	0.22805058446615709
pythia	410m	seed7	4	Pile_2gram	0.24929355589943689	0.2620273394042013
pythia	410m	seed7	4	Pile_1gram	0.32894670261437975	0.3204502409086027
pythia	410m	seed7	4	wcd_cc	0.2343472649636071	0.22784042882439798
pythia	410m	seed7	4	ucd_cc	0.2489682130952313	0.23855805816508416
pythia	410m	seed7	4	wcd_wiki	0.1682966116584406	0.1675406520887224
pythia	410m	seed7	4	ucd_wiki	0.17132352346861487	0.16898318048595332
pythia	410m	seed7	4	OpenWebText_5gram	0.17354287007779648	0.1844941549554688
pythia	410m	seed7	4	OpenWebText_4gram	0.18307053755808056	0.1979334390239921
pythia	410m	seed7	4	OpenWebText_3gram	0.20655850086593147	0.2264197522842384
pythia	410m	seed7	4	OpenWebText_2gram	0.2466463478928647	0.2613377341346449
pythia	410m	seed7	4	OpenWebText_1gram	0.3231247854755565	0.3225800777635181
pythia	410m	seed7	143000	Pile_5gram	0.7547975969315612	0.7591462712582905
pythia	410m	seed7	143000	Pile_4gram	0.7783435701631859	0.7893074635395785
pythia	410m	seed7	143000	Pile_3gram	0.7724546987804132	0.7768657760870622
pythia	410m	seed7	143000	Pile_2gram	0.6953069562107814	0.697058785914406
pythia	410m	seed7	143000	Pile_1gram	0.5326610693267109	0.5352802630794992
pythia	410m	seed7	143000	wcd_cc	0.4934920355766141	0.5003057334295681
pythia	410m	seed7	143000	ucd_cc	0.4853481566988907	0.49228872830965176
pythia	410m	seed7	143000	wcd_wiki	0.43409581689801136	0.4287997051683353
pythia	410m	seed7	143000	ucd_wiki	0.4167439290020457	0.40635351124697633
pythia	410m	seed7	143000	OpenWebText_5gram	0.7463890040038611	0.7554028648587248
pythia	410m	seed7	143000	OpenWebText_4gram	0.7588273540244278	0.7724928751210568
pythia	410m	seed7	143000	OpenWebText_3gram	0.7584481511677242	0.7686416380071475
pythia	410m	seed7	143000	OpenWebText_2gram	0.6924739667312284	0.6957163033775579
pythia	410m	seed7	143000	OpenWebText_1gram	0.530033668088012	0.5329560843523077
pythia	70m	seed3	2000	Pile_5gram	0.7470929721138626	0.7392702016954912
pythia	70m	seed3	2000	Pile_4gram	0.7916854530558974	0.7971545243155982
pythia	70m	seed3	2000	Pile_3gram	0.8379468954509092	0.8457483423110352
pythia	70m	seed3	2000	Pile_2gram	0.8241277516070831	0.8309285866051631
pythia	70m	seed3	2000	Pile_1gram	0.6864630289348173	0.6943973244588866
pythia	70m	seed3	2000	wcd_cc	0.5999317622764191	0.6205269511173862
pythia	70m	seed3	2000	ucd_cc	0.5886789932242646	0.6104627452550226
pythia	70m	seed3	2000	wcd_wiki	0.4739968500144442	0.47390591017050576
pythia	70m	seed3	2000	ucd_wiki	0.44343546717089594	0.4405954187007158
pythia	70m	seed3	2000	OpenWebText_5gram	0.7736677473945067	0.7684245501645195
pythia	70m	seed3	2000	OpenWebText_4gram	0.7970313442277965	0.7998214891483947
pythia	70m	seed3	2000	OpenWebText_3gram	0.8315453113002537	0.8410507711180067
pythia	70m	seed3	2000	OpenWebText_2gram	0.8219566020505454	0.8296706608391434
pythia	70m	seed3	2000	OpenWebText_1gram	0.6865356615791096	0.6946901404475353
pythia	70m	seed1	1	Pile_5gram	-0.047996948381127114	-0.051716352731936185
pythia	70m	seed1	1	Pile_4gram	-0.052700184876832104	-0.05748027966299154
pythia	70m	seed1	1	Pile_3gram	-0.05956099103031668	-0.06376328860213833
pythia	70m	seed1	1	Pile_2gram	-0.06899956606694858	-0.07088043089819139
pythia	70m	seed1	1	Pile_1gram	-0.08649093478563898	-0.079116232235296
pythia	70m	seed1	1	wcd_cc	-0.05025169682565674	-0.050975547535238454
