RegressionType	ModelFamily	ModelSize	ModelSeed	ModelStep	Rsquared	Rsquared_val
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed0	160	0.8220475534133067	0.823118755475543
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed0	160	0.8243271254784071	0.8255308044289947
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed0	160	0.8192585164966755	0.8207329626082013
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed0	160	0.820690264192603	0.8222479013984777
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed0	160	0.8043503623909586	0.8057916430898789
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed0	160	0.8075200062884601	0.8091246133882584
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed0	160	0.799271086880833	0.8013312969997718
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed0	160	0.8013416168776157	0.8034024760576628
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed4	4000	0.6963171989809462	0.6957362690110223
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed4	4000	0.6967727255010466	0.6964440859416351
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed4	4000	0.7038939384248314	0.702935805325374
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed4	4000	0.7030756804834472	0.7026188829864998
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed4	4000	0.6763574527162841	0.6763573674110546
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed4	4000	0.6774847474023276	0.6778380641576509
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed4	4000	0.6823833770993069	0.6822072433622208
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed4	4000	0.6831679022991812	0.6832722295665116
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed5	640	0.7470043649282581	0.7502044829725276
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed5	640	0.7494983073182099	0.7528981782939123
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed5	640	0.7471415726707552	0.7504912201771743
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed5	640	0.7492052625612409	0.7527743121178644
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed5	640	0.715839160786975	0.7204173970761643
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed5	640	0.719475881644392	0.7243235128062102
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed5	640	0.7132454739927349	0.7181288538238493
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed5	640	0.7167063477723812	0.7216624365080349
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed0	40	0.973650182306102	0.9733026250067702
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed0	40	0.9738011926133887	0.9734381985515165
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed0	40	0.9734189385390828	0.9730713056015057
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed0	40	0.9736531520840563	0.973334415246321
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed0	40	0.958800165196869	0.9588395157858108
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed0	40	0.959119617542155	0.9591327531739176
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed0	40	0.9578588314580574	0.9578957382715747
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed0	40	0.9580569819576354	0.9581229901063537
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed2	4000	0.687497904450938	0.6853051496412348
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed2	4000	0.6877215312032618	0.685809046911438
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed2	4000	0.6953201034765644	0.6931950066977617
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed2	4000	0.694198202726483	0.6924012992372264
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed2	4000	0.6670511821532084	0.6674245414439174
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed2	4000	0.6679011777039199	0.6686163482994211
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed2	4000	0.6730655075565322	0.6736564921070962
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed2	4000	0.6735051777201988	0.6741598275096883
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed2	10	0.5019724946862963	0.5012984802993579
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed2	10	0.5021786155292731	0.5011412156153059
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed2	10	0.5151201528991247	0.513307167059719
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed2	10	0.5217802806807192	0.5198570525572419
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed2	10	0.5145877025856065	0.5138297240497925
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed2	10	0.5150485503809565	0.5139587997380268
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed2	10	0.5260302605010294	0.5244531911067472
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed2	10	0.5325892399088386	0.5309486132152395
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed2	20	0.6668746245941335	0.666701045888644
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed2	20	0.6675328269265512	0.6671651611217231
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed2	20	0.6746189070025901	0.6736793666581204
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed2	20	0.6798820773417598	0.6788264162755221
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed2	20	0.6750375351017708	0.6746949781066999
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed2	20	0.6759255053593174	0.6753812756965984
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed2	20	0.6809659949074638	0.6801766726953569
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed2	20	0.6861947669600525	0.6852667401954529
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	160	0.8313234086268485	0.8326750085181887
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	160	0.8335481507566438	0.8349416270773979
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	160	0.8294573255021009	0.8310471188701936
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	160	0.8310249781359428	0.8326124113306205
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	160	0.8110967154101657	0.813354671873836
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	160	0.8142313026770364	0.8165280968636726
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	160	0.8068514161747175	0.8095852943799096
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	160	0.8090858324071318	0.811695895559679
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed2	10	0.4498318292965404	0.4491928240552988
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed2	10	0.4499274336443697	0.4491280174769028
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed2	10	0.4575470910609275	0.45622735461391906
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed2	10	0.46336885981634646	0.4614712218594398
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed2	10	0.4608619260181168	0.4608228103536407
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed2	10	0.4612267854757718	0.4610409819118354
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed2	10	0.4673682690740407	0.4669218656365275
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed2	10	0.4730363820450679	0.47206071325389154
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed0	1280	0.7104857596401208	0.7107665398656102
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed0	1280	0.7115251765375568	0.7121256805942566
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed0	1280	0.718100034338391	0.7182727560294423
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed0	1280	0.7184775039297011	0.7191121052513493
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed0	1280	0.6849184703788722	0.6854418187491869
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed0	1280	0.6867829559760235	0.6877435931584761
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed0	1280	0.6900668993338976	0.6907955386461242
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed0	1280	0.6921596065314313	0.6931437393196244
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed1	4000	0.6916926728947987	0.6911390632661418
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed1	4000	0.6917460810603171	0.6916746834796519
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed1	4000	0.7012036783306209	0.7001846887112736
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed1	4000	0.6997875101456398	0.6994487616977464
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed1	4000	0.6694114429535596	0.6714228697168232
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed1	4000	0.6701357114392086	0.6727153176132552
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed1	4000	0.6768429295984267	0.6785470291071909
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed1	4000	0.6771697167559856	0.6792456864320715
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	20	0.5175962921170862	0.5125993810177969
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	20	0.5168519001559264	0.5118025571447671
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	20	0.5217478092441674	0.5162594045725231
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	20	0.5225471234853261	0.5169755601011121
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	20	0.52748465291196	0.5228087516166489
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	20	0.5269364595866988	0.5222183143779462
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	20	0.5304640893684089	0.5255205080958182
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	20	0.5312932007270683	0.5262639319308975
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	10	0.01910951345139289	0.019244371350654377
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	10	0.017489818472359087	0.016275647959606676
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	10	0.009313894081428131	0.008483291941134619
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	10	0.01659157519881782	0.014763331691635573
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	10	0.021392158660965332	0.02178743660342941
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	10	0.020062872872759208	0.018930165335211413
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	10	0.010976370955149806	0.010184554145064806
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	10	0.019410567141788904	0.01740709509057503
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed4	20	0.6941480268832604	0.6943363418653088
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed4	20	0.6940096630787497	0.6940806812273804
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed4	20	0.7025787476501013	0.7021744100107552
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed4	20	0.705170263084096	0.704615538399304
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed4	20	0.7015251366443108	0.7011874110202612
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed4	20	0.7015675236171404	0.7011122552535558
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed4	20	0.7080804435584822	0.7074461887506701
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed4	20	0.7107556722764107	0.7099857505949145
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	40	0.9372883954940827	0.9374523233790905
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	40	0.9377528618732374	0.9378972946278411
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	40	0.9366414592998166	0.9368650784335557
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	40	0.9370081036962669	0.9372650097154999
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	40	0.9235341848930376	0.9241263556625108
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	40	0.9243075534146398	0.9248712536421466
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	40	0.9219849869319935	0.9226693599525356
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	40	0.922339494878777	0.9230582120357265
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	80	0.8770807676894575	0.876248259381816
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	80	0.8781649800549652	0.8773345472935354
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	80	0.8759731517226361	0.8753128533623243
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	80	0.8762655099163955	0.8755851140270803
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	80	0.8549721178262342	0.8548165940961426
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	80	0.8567328475594196	0.8565988853290288
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	80	0.8526069323632952	0.8527517003929265
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	80	0.8529808449740576	0.8531005078849025
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed3	20	0.5592115700561213	0.5583692327989728
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed3	20	0.5584310448430596	0.5573660770966502
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed3	20	0.5611032720268212	0.5603116981222
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed3	20	0.5608801162583592	0.5601069065875477
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed3	20	0.5718840737147621	0.5714734832709805
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed3	20	0.5713310266875229	0.5707466909436277
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed3	20	0.5729892636153828	0.5727634627811862
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed3	20	0.5728909869993151	0.572719580766945
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed0	20	0.5450259227217097	0.5419146399280419
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed0	20	0.5440981080087185	0.5409090833144288
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed0	20	0.5467331653421157	0.5435421853682263
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed0	20	0.5469178923569185	0.5436464991455456
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed0	20	0.5587485666262213	0.5554508709377877
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed0	20	0.5581067126380943	0.5547451056290568
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed0	20	0.5597632655557077	0.5564899522757674
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed0	20	0.5599815747299004	0.5566596225127685
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed3	10	0.01852175874058637	0.018926824249711593
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed3	10	0.015374512953333253	0.014793972793386123
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed3	10	0.007993978750284958	0.007586295779007046
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed3	10	0.014054204367429102	0.013113894593278608
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed3	10	0.020577764068791526	0.021442859807231596
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed3	10	0.017689548268036037	0.017511104564955526
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed3	10	0.009790591322108355	0.009716728186319301
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed3	10	0.016843679347623874	0.016210230859332375
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	40	0.8097778324126016	0.8104804435051641
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	40	0.8097054796705692	0.8104080120914522
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	40	0.8093124313257237	0.8100574424970812
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	40	0.8095839648169677	0.8103130448013294
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed5	40	0.804604282864167	0.8061206843095724
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed5	40	0.8046301728120104	0.8061295331023115
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed5	40	0.8032676687863434	0.8048813409168348
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed5	40	0.8035486724213279	0.8051247610800222
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed2	640	0.7423417704919509	0.7415850574706448
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed2	640	0.743884403402528	0.743308129531101
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed2	640	0.7433230647918811	0.7425155416026804
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed2	640	0.7445609620654314	0.7439937273956956
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed2	640	0.7159414847228429	0.7154966929998337
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed2	640	0.718330851351332	0.7181451883246807
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed2	640	0.7147075348948994	0.7142318921308235
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed2	640	0.7170418362590295	0.7166989466101905
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	2560	0.6952140818951813	0.6940295683471213
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	2560	0.6954824007471105	0.69482750064118
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	2560	0.7046289895502852	0.7029744003882983
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	2560	0.7032328572717889	0.7024186393955256
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed4	2560	0.6705146184606718	0.6715258632048452
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed4	2560	0.6714697913907492	0.6731274271846
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed4	2560	0.6777754207400863	0.6784875540392337
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed4	2560	0.6781009528642288	0.6793841827439365
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed5	20	0.7037641335436724	0.7015306070869141
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed5	20	0.7037174610454833	0.7013252744125302
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed5	20	0.7080808267770484	0.7058145659370703
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed5	20	0.7114658918111474	0.7090526379463296
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed5	20	0.7111743890506081	0.7093826857701104
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed5	20	0.7113474827408501	0.7093905034665191
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed5	20	0.7139516771176679	0.7123860095572779
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed5	20	0.7172999647299093	0.7155830884315908
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed5	80	0.8825042702493333	0.8828812331936803
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed5	80	0.8841366957879639	0.884446749680846
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed5	80	0.8794710920567599	0.8800016109275672
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed5	80	0.8804371434057869	0.8808839351919415
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed5	80	0.862674932912201	0.8641938752947593
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed5	80	0.8650334296387516	0.8664559411383292
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed5	80	0.8575469857944643	0.8594251632652484
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed5	80	0.8587120171088536	0.8604586225331361
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed0	160	0.8551255692448494	0.8567846782222667
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed0	160	0.856901552843075	0.8585010802854708
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed0	160	0.8533507808701583	0.8551694663240558
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed0	160	0.8538603003552729	0.8556822319392129
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed0	160	0.8323936495494624	0.8340620622291102
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed0	160	0.8350416629146853	0.836662639809876
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed0	160	0.8291195040461731	0.8309966950718543
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed0	160	0.8297650496171807	0.8316532427838619
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed3	20	0.7180231705694762	0.7152503537508295
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed3	20	0.7173772220235548	0.7144924811900012
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed3	20	0.7216242686139008	0.7185143132460827
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed3	20	0.7230183829359751	0.7198665989823443
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed3	20	0.7266700506814763	0.7245719466533663
UnmatchedNgram_WCDCC	openwebtext_rwkv	169m	seed3	20	0.7262103526773276	0.7240058620770848
UnmatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed3	20	0.7289539656959161	0.7267288237172944
UnmatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed3	20	0.7303905320038464	0.7281024761780817
MatchedNgram_UCDCC	openwebtext_pythia	160m	seed3	640	0.7358490406002669	0.7357805439753838
MatchedNgram_WCDCC	openwebtext_pythia	160m	seed3	640	0.7378741949670672	0.7380680847410437
MatchedNgram_UCDWiki	openwebtext_pythia	160m	seed3	640	0.7403665716931024	0.7397803494059891
MatchedNgram_WCDWiki	openwebtext_pythia	160m	seed3	640	0.7423794961835235	0.7420994438065207
UnmatchedNgram_UCDCC	openwebtext_pythia	160m	seed3	640	0.711634250240758	0.7132785676518327
UnmatchedNgram_WCDCC	openwebtext_pythia	160m	seed3	640	0.7146902544634867	0.7166608728833477
UnmatchedNgram_UCDWiki	openwebtext_pythia	160m	seed3	640	0.7136978191102337	0.7150123839925342
UnmatchedNgram_WCDWiki	openwebtext_pythia	160m	seed3	640	0.7174028341634526	0.7187740861252332
MatchedNgram_UCDCC	openwebtext_mamba	130m	seed1	1280	0.7083847436102546	0.7062327842407967
MatchedNgram_WCDCC	openwebtext_mamba	130m	seed1	1280	0.7093037190581397	0.7075211268024679
MatchedNgram_UCDWiki	openwebtext_mamba	130m	seed1	1280	0.7119971949349935	0.7097612603685994
MatchedNgram_WCDWiki	openwebtext_mamba	130m	seed1	1280	0.7121963359523096	0.7104213541816938
UnmatchedNgram_UCDCC	openwebtext_mamba	130m	seed1	1280	0.6823026877258028	0.6820612013837846
UnmatchedNgram_WCDCC	openwebtext_mamba	130m	seed1	1280	0.6839483270667874	0.6841738690762891
UnmatchedNgram_UCDWiki	openwebtext_mamba	130m	seed1	1280	0.6838868923271317	0.683654279043987
UnmatchedNgram_WCDWiki	openwebtext_mamba	130m	seed1	1280	0.6853856088902368	0.6854448256435183
MatchedNgram_UCDCC	openwebtext_rwkv	169m	seed0	10	0.44184338683006275	0.4363883225159273
MatchedNgram_WCDCC	openwebtext_rwkv	169m	seed0	10	0.44146273793997504	0.4358076211718349
MatchedNgram_UCDWiki	openwebtext_rwkv	169m	seed0	10	0.44939554880948496	0.44307841834797934
MatchedNgram_WCDWiki	openwebtext_rwkv	169m	seed0	10	0.45571778251644013	0.4498609677363269
UnmatchedNgram_UCDCC	openwebtext_rwkv	169m	seed0	10	0.4540414063916397	0.44873561310381305
